Kategori,Başlık,İçerik
Eğitim,TUS sonuçları açıklandı,"Ölçme, Seçme ve Yerleştirme Merkezi (ÖSYM) Başkanlığınca 17 Mart'ta düzenlenen, Tıpta Uzmanlık Eğitimi Giriş Sınavı (2024-TUS 1. Dönem) ile 2024 Tıp Doktorluğu Alanında Yurt Dışı Yükseköğretim Diploma Denkliği İçin Seviye Tespit Sınavı (2024-STS Tıp Doktorluğu 1. Dönem) sonuçları açıklandı."
Eğitim,Öğretmenlere atama müjdesi,"Cumhurbaşkanı Recep Tayyip Erdoğan, yakında öğretmen ataması yapacaklarını açıkladı."
Eğitim,Mesleki eğitimde 8 bin 406 iş yerinin sözleşmesi feshedildi,"Öğrencilerin staj yaptığı ya da mesleki beceri kazandığı 94 bin 301 işletme denetlendi. Denetimlerde, iş sağlığı ve güvenliği şartlarına uygun olmayan 8 bin 406 iş yerinin sözleşmesi feshedildi."
Eğitim,EKPSS giriş belgeleri erişime açıldı,"Ölçme, Seçme ve Yerleştirme Merkezince (ÖSYM) 28 Nisan'da yapılacak 2024 Engelli Kamu Personeli Seçme Sınavı'na (2024-EKPSS) başvuran adayların sınava giriş belgeleri erişime açıldı."
Eğitim,"Ara tatil sona erdi, 20 milyon öğrenci yeniden ders başı yaptı",Okullarda ikinci ara tatil sona erdi. Yaklaşık 20 milyon öğrenci hem ara tatil hem de bayram tatilinin ardından ders başı yaptı.
Eğitim,Halk eğitimi merkezi kurslarından 6 ayda 6 milyon vatandaş yararlandı,"Milli Eğitim Bakanlığına (MEB) bağlı halk eğitimi merkezlerinde, son 6 ayda açılan 354 bin 72 kurstan, 6 milyon 81 bin 680 vatandaş yararlandı."
Eğitim,Yeni müfredat bu ay açıklanacak,"Eğitimde yeni müfredat çalışmalarının son aşamasına gelindi. Yeni öğretim programlarına ilişkin detaylar, bu ay açıklanacak. 2024-2025 eğitim öğretim yılından itibaren geçerli olacak müfredat, kademeli olarak uygulanacak."
Eğitim,MEB'den yapay zeka uygulamaları eğitici eğitimi kursu,"Milli Eğitim Bakanlığı Yenilik ve Eğitim Teknolojileri Genel Müdürlüğünce 16-20 Nisan'da Ankara'da ""Yapay Zeka Uygulamaları Eğitici Eğitimi Kursu"" düzenlenecek."
Eğitim,HAVELSAN'dan depremzede çocuklara 3D tasarım eğitimi,"HAVELSAN tarafından Kahramanmaraş'ta hayata geçirilen ""Mühendis Çocuk"" projesi kapsamında 850 çocuğa 3D Tasarım ve Üretim Teknolojileri Eğitimi verildi."
Eğitim,"KDK'dan lisede ""blok ders"" yapılmasın tavsiyesi","Kamu Denetçiliği Kurumu, lisede sürekli hale getirilen blok ders uygulamasına son verilmesi yönünde tavsiye kararı aldı."
Eğitim,Özel yetenekli öğrencilere BİLSEM desteği,"Milli Eğitim Bakanlığı Özel Eğitim ve Rehberlik Hizmetleri’ne bağlı bilim ve sanat merkezleri, özel yetenekli öğrencilerin gelişimine destek olmak için proje tabanlı eğitimler sunuyor."
Eğitim,Okullardaki eğitimin niteliğini ölçmeyi hedefleyen uygulama: ABİDE,"Ulusal izleme araştırmalarından biri olan Akademik Becerilerin İzlenmesi ve Değerlendirilmesi (ABİDE) araştırmasının 2024 uygulaması, 81 ilden yaklaşık 230 bin öğrencinin katılımıyla 21 Nisan- 10 Mayıs tarihleri arasında gerçekleştirilecek."
Eğitim,"Milli Eğitim Bakanlığı öğrenciler için ""Ara Tatil Etkinlik Kitabı"" hazırladı","Milli Eğitim Bakanlığınca (MEB), evde aile ile geçirilen zamanın niteliğinin artırılması, çocuklara zenginleştirilmiş bir çevre sunulması amacıyla okul öncesi eğitim, ilkokul ve ortaokul öğrencilerine yönelik ""Ara Tatil Etkinlik Kitabı"" hazırlandı."
Eğitim,TR-YÖS'ün uygulanacağı ülke sayısı 52'ye yükseltildi,"YÖK Başkanı Erol Özvar, Türkiye Yurtdışından Öğrenci Kabul Sınavı'nın (TR-YÖS) uygulanacağı ülke sayısının 52'ye, sınav merkezi sayısını da 78'e yükseltildiğini söyledi."
Eğitim,Milli Eğitim Bakanı Tekin'den bayram ve ara tatil mesajı,"Milli Eğitim Bakanı Yusuf Tekin, öğrencilerin ""bir huzur atmosferi olan bayramı aileleri, arkadaşları ve yakın çevreleriyle en iyi şekilde değerlendirmelerini, bu kısa arayı ilgileri dahilinde okuyarak, dinlenerek ve şehirlerini tanıyarak geçirmelerini"" diledi."
Eğitim,Okullarda ikinci ara tatil başlıyor,"Okullarda ikinci ara tatil bugün başlıyor. Yaklaşık 20 milyon öğrenci hem ara tatil hem de bayram heyecanını bir arada yaşayacak. Öğrenciler, 15 Nisan'da ikinci döneme kaldığı yerden devam edecek."
Eğitim,Tıpta Yan Dal Uzmanlık Eğitimi Giriş Sınavı'nın İç Hastalıkları sonuçları açıklandı,"Ölçme, Seçme ve Yerleştirme Merkezince (ÖSYM), 2023 Tıpta Yan Dal Uzmanlık Eğitimi Giriş Sınavı'nın (2023-YDUS) 2. Dönem İç Hastalıkları sonuçları açıklandı."
Eğitim,POMEM'e 7 bin 500 öğrenci alımı için ön başvurular başladı,"Polis Akademisi Başkanlığı Polis Meslek Eğitim Merkezlerine (POMEM) lisans mezunu 6 bin erkek, 1500 kadın olmak üzere 7 bin 500 öğrencinin alınmasına yönelik ön başvuru süresi başladı."
Eğitim,MSÜ askeri öğrenci aday tercih işlemleri başladı,Milli Savunma Üniversitesi (MSÜ) Harp Okulları ve Astsubay Meslek Yüksekokullarına askeri öğrenci aday tercih işlemleri başladı.
Eğitim,"MEB, 66 bin 416 ton atık kağıdı ekonomiye kazandırdı","Milli Eğitim Bakanlığı (MEB), Sıfır Atık Projesi kapsamında, her yıl ücretsiz dağıtılan ders kitaplarının geri dönüşüme kazandırılması ve milli ekonomiye katkı sunulması amacıyla 5 yılda 66 bin 416 ton atık kağıdın toplandığını ve 167 milyon 716 bin lira gelir elde edildiğini duyurdu."
Eğitim,e-YDS başvuruları başladı,27 Nisan'da yapılacak Elektronik Yabancı Dil Bilgisi Seviye Tespit Sınavı (e-YDS 2024/4 İngilizce) başvuruları başladı.
Eğitim,LGS başvuruları bugün sona eriyor,2 Haziran'da gerçekleştirilecek Liselere Geçiş Sistemi (LGS) kapsamındaki merkezi sınav için başvuru süresi bugün saat 17.00'ye kadar uzatıldı.
Eğitim,MEB 2 bin 222 yöneticilik kadrosuna görevlendirme yaptı,"Milli Eğitim Bakanlığı, 2024 yılı Özel Program ve Proje Uygulayan Eğitim Kurumlarına yönetici görevlendirme sonuçlarını açıklandı."
Eğitim,LGS başvuru süresi uzatıldı,"Milli Eğitim Bakanlığınca, Liselere Geçiş Sistemi (LGS) kapsamında 2 Haziran'da yapılacak merkezi sınav başvurular yarın saat 17.00'ye kadar yapılabilecek."
Eğitim,"YÖK, dünya sıralamalarında ilk 400'de olan üniversitelere doğrudan denklik verecek","Yükseköğretim Kurulu (YÖK), dünya sıralamalarında ilk 400'de bulunan üniversitelerden mezun olanlara doğrudan denklik verileceğini, ilk 1000'de yer alanlardan mezun olanlarda ise YKS'ye girme şartı aranmayacağını açıkladı."
Eğitim,Ülke geneli ortak sınav soru ve cevapları yayımlandı,"Milli Eğitim Bakanlığınca (MEB), 26-27 Mart'ta yapılan ülke geneli ortak sınavların soru ve cevapları yayımlandı."
Eğitim,LGS başvuruları bugün sona eriyor,Milli Eğitim Bakanlığınca (MEB) 2 Haziran'da gerçekleştirilecek Liselere Geçiş Sistemi (LGS) kapsamındaki merkezi sınav için başvuru süresi bugün sona eriyor.
Eğitim,Okullarda sosyal medya uygulamalarıyla ilgili tedbirler alınacak,"Milli Eğitim Bakanı Yusuf Tekin, çocukların pedagojik gelişimlerine zarar veren sosyal medya uygulamalarıyla ilgili tedbirler almayı planladıklarını söyledi."
Eğitim,'Dijital Öğrenme Köprüsü' projesi hayata geçirildi,"Milli Eğitim Bakanlığı, öğrencileri dijital araçları kullanarak araştırma yapmaya teşvik ediyor. Bu kapsamda da, öğrencilerin doğru ve güncel bilgiye ulaşmaları için 'Dijital Öğrenme Köprüsü' hizmete açıldı."
Eğitim,Down sendromlu bireylerin eğitimine ne zaman başlanmalı?,Down sendromlu bireylerin eğitiminin gelecekteki yaşamlarına etkisi büyük. Eğitime ne kadar erken başlanırsa o kadar çok yol kat ediliyor. Böylece hem sosyal hem de akademik hayatta daha çok var oluyorlar.
Eğitim,MSÜ sınav sonuçları açıklandı,Milli Savunma Üniversitesi Askeri Öğrenci Aday Belirleme Sınavı sonuçları açıklandı.
Eğitim,Deprem bölgesindeki özel okul öğrencilerine eğitim desteği,"Milli Eğitim Bakanlığı'nca, deprem bölgesindeki 5 ilde özel okullarda 23 bin 104 öğrenciye eğitim öğretim desteği verildi. Desteklerden en fazla yararlanan kademe ortaöğretim oldu."
Eğitim,MEB çocuklara okuma alışkanlığı kazandırıyor: Okul öncesi dönemi için yeni öykü platformu,"Milli Eğitim Bakanlığı (MEB), okul öncesi dönemden itibaren çocuklara okuma alışkanlığının kazandırılması amacıyla öykü türünde materyaller geliştirerek ""365 Gün Öykü"" platformu oluşturdu."
Eğitim,"100 yılda öğrenci sayısı 53, öğretmen sayısı 93 kat arttı","Türkiye'de, Cumhuriyetin ilk yıllarında 361 bin 514 olan öğrenci sayısı, 2023'te yaklaşık 53 kat artarak 19 milyon 126 bin 106'ya; 12 bin 266 olan öğretmen sayısı da yaklaşık 93 kat artışla 1 milyon 146 bin 177'ye yükseldi."
Eğitim,YÖK lisansüstü eğitim ilkelerini değiştirdi,"Yükseköğretim Kurulu (YÖK), lisansüstü eğitimin kalitesini artırmak için ""yayın"" ve ""akreditasyon"" kriteri getirdi."
Eğitim,LGS başvuruları başladı,"Milli Eğitim Bakanlığınca (MEB) 2 Haziran'da gerçekleştirilecek Liselere Geçiş Sistemi (LGS) kapsamındaki merkezi sınav başvuruları başladı. Başvurular, 29 Mart'a kadar ""e-Okul"" üzerinden isteğe bağlı yapılacak. Sınav sonuçları, 28 Haziran 2024'te açıklanacak."
Eğitim,TUS soru kitapçığı ve cevap anahtarı erişime açıldı,"Ölçme, Seçme ve Yerleştirme Merkezi (ÖSYM), 2024 Tıpta Uzmanlık Eğitimi Giriş Sınavı (2024-TUS 1. Dönem) ile 2024 Tıp Doktorluğu Alanında Yurt Dışı Yükseköğretim Diploma Denkliği İçin Seviye Tespit Sınavı'nın (2024-STS Tıp Doktorluğu 1. Dönem) temel soru kitapçığı ile cevap anahtarlarının adayların erişimine açıldığını duyurdu."
Eğitim,Sınıfların yüzde 99'u etkileşimli tahtalarla buluştu,"Milli Eğitim Bakanlığınca, Eğitimde Fırsatları Artırma ve Teknolojiyi İyileştirme Hareketi ( FATİH ) Projesi kapsamında, okullarda 620 bin etkileşimli tahta kuruldu."
Eğitim,Yurt dışı yükseköğretim kurumlarına kayıtta YKS şartı,"""Yurtdışı Yükseköğretim Diplomaları Tanıma ve Denklik Yönetmeliğinde Değişiklik Yapılmasına Dair Yönetmelik"" Resmi Gazete'de yayımlandı."
Eğitim,MEB'in Türkçe Dört Beceri Sınavı artık uluslararası geçerli,"Milli Eğitim Bakanlığınca (MEB) uygulanan Türkçe Dört Beceri Sınavı, Avrupa Dil Testi Uygulayıcıları Birliği (ALTE) tarafından tescillendi ve uluslararası geçerlik belgesi aldı."
Eğitim,"ABD’deki Türk çocukları, Çanakkale Zaferi'ni yapay zekayla anlattı","ABD’deki Türk çocukları, Çanakkale Zaferi'nin yıl dönümüyle ilgili düzenlenen yarışmaya, hayallerindeki görselleri yapay zeka ile oluşturarak katılıyor."
Eğitim,"Meslek lisesi öğrencileri ""kodlama eğitim seti"" üretimiyle okula gelir sağlıyor","Ordu'da lise öğrencilerinin kodlama yeteneklerini geliştirmek için üretilen ve ""KOD-AT"" adı ile tescillenen kodlama eğitim seti, okula gelir kazandırıyor."
Eğitim,Havacılığın teknisyenleri Eskişehir’de yetiştirilecek,Eskişehir Milli Eğitim Müdürlüğü ile TEI (TUSAŞ Motor Sanayii A.Ş.) arasında havacılık sektörüne teknisyen yetiştirilmesini hedefleyen ‘Havacılık Teknisyen Okulu’ projesinin protokolü imzalandı.
Eğitim,LGS'de öğrenciler kendi okullarında değil belirlenen okullarda sınava girecek,"Liselere Geçiş Sistemi (LGS) kapsamındaki merkezi sınav uygulamasında öğrenciler, COVID-19 salgını öncesinde olduğu gibi kendi okullarında değil, belirlenen okullarda sınava alınacak."
Eğitim,YKS'de 3 milyon 36 bin 945 aday yarışacak,"Ölçme, Seçme ve Yerleştirme Merkezi (ÖSYM) tarafından 8-9 Haziran'da yapılacak Yükseköğretim Kurumları Sınavı'na (2024-YKS) 3 milyon 36 bin 945 aday başvurdu."
Eğitim,YÖKDİL sonuçları açıklandı,"Ölçme, Seçme ve Yerleştirme Merkezince (ÖSYM) 25 Şubat'ta uygulanan 2024 Yükseköğretim Kurumları Yabancı Dil Sınavı (2024-YÖKDİL/1) sonuçları açıklandı."
Eğitim,Ortak yazılı sınavın örnek soru kitapçıkları yayımlandı,"İkinci dönem birinci yazılı sınavlara ilişkin örnek soru kitapçıkları, her sınıf düzeyinde hazırlanarak soruların çözüm videolarıyla beraber öğrencilerin erişimine açıldı."
Eğitim,Özel okulların ücretsiz kontenjanlarına merkezi yerleştirme yapılacak,"Şehit, gazi yakını ve koruma altına alınan çocukların kanuni hakları gereği özel okullara ücretsiz erişimini kolaylaştırmak amacıyla, gelecek eğitim öğretim yılı itibarıyla merkezi yerleştirme yapılacak."
Eğitim,"Meslek edindirme programlarından geçen yıl 11,5 milyon kişi yararlandı",Milli Eğitim Bakanlığı (MEB) Hayat Boyu Öğrenme Genel Müdürlüğünce 2023'te açılan 623 bin 588 mesleki ve teknik kurs programlarından geçen yıl 11 milyon 587 bin 174 kursiyer yararlandı.
ÖZEL HABER,Eğitimde yaşa takılmayan kadınlar,"Kimi çocuklarına örnek olmak, kimi yarım kalan hayalini tamamlamak kimi de kariyerini desteklemek için bu yolda. Yükseköğretim Kurulu’nun sunduğu fırsatla üniversite eğitimi alan kadınların hikayesine gelin yakından bakalım."
Eğitim,"MEB, proje okullarına yönetici görevlendirme kılavuzunu yayımladı","Milli Eğitim Bakanlığınca (MEB), 2024 Yılı Özel Program ve Proje Uygulayan Eğitim Kurumlarına Yönetici Görevlendirmesi'ne ilişkin kılavuz yayımlandı."
Eğitim,YKS geç başvuruları bugün sona eriyor,Yükseköğretim Kurumları Sınavı (YKS) başvuru tarihini kaçıranlar için 5 Mart'ta başlayan geç başvuru süresi bu gece saat 23.59'da sona erecek.
Eğitim,TUS ve STS Tıp Doktorluğu sınavı giriş belgeleri erişime açıldı,"Ölçme, Seçme ve Yerleştirme Merkezince (ÖSYM), 17 Mart'ta yapılacak 2024 Tıpta Uzmanlık Eğitimi Giriş Sınavı (2024-TUS 1. dönem) ile 2024 Tıp Doktorluğu Alanında Yurt Dışı Yükseköğretim Diploma Denkliği İçin Seviye Tespit Sınavı (2024-STS Tıp Doktorluğu 1. dönem) giriş belgeleri erişime açıldı."
Eğitim,Özel okullarda MEB onaylı ücretsiz ders kitapları okutulacak,Gelecek eğitim öğretim yılından itibaren tüm özel okulların derslerde Milli Eğitim Bakanlığı onaylı ücretsiz ders kitaplarını okutması zorunlu olacak.
Eğitim,Ankara'da okullarda deprem tatbikatı yapıldı,"Başkentte, Milli Eğitim Bakanlığına (MEB) bağlı resmi ve özel kurumlarda eş zamanlı deprem tatbikatı yapıldı."
Eğitim,DUS ve STS Diş Hekimliği başvuruları başladı,2024 Diş Hekimliğinde Uzmanlık Eğitimi Giriş Sınavı (2024-DUS 1. Dönem) ile 2024 Diş Hekimliği Alanında Yurt Dışı Yükseköğretim Diploma Denkliği İçin Seviye Tespit Sınavı'na (2024-STS Diş Hekimliği 1. Dönem) başvurular başladı.
Eğitim,"""Yapay zeka"" alanındaki yeni bölümler açıklandı","Yükseköğretim Kurulu Başkanı Erol Özvar, yapay zeka, dijitalleşme ve büyük veri alanlarında üniversitelerde 2'si ilk kez olmak üzere 5 lisans ve tamamı yeni 12 ön lisans programı açılacağını bildirdi."
Eğitim,Bakan Tekin: YKS soruları müfredat ve ders kitaplarından oluşacak,"Milli Eğitim Bakanı Yusuf Tekin, Yükseköğretim Kurumları Sınavı'nda müfredat ve ders kitabı dışında başka bir kaynaktan soru olmayacağını bildirdi."
Eğitim,Bakan Tekin: Yeni müfredat kademeli uygulamaya geçecek,"Milli Eğitim Bakanı Yusuf Tekin, müfredat değişikliğine ilişkin, ""Çalışmaların yüzde 80'i bitmiş durumda. Önümüzdeki haftalarda hepsi tamamlanmış olacak ve kademeli olarak uygulamaya geçilecek"" dedi."
Eğitim,Özel okullarda MEB onaylı ücretsiz ders kitapları okutulacak,Gelecek eğitim öğretim yılından itibaren tüm özel okulların derslerde Milli Eğitim Bakanlığı onaylı ücretsiz ders kitaplarını okutması zorunlu olacak.
Eğitim,Ankara'da okullarda deprem tatbikatı yapıldı,"Başkentte, Milli Eğitim Bakanlığına (MEB) bağlı resmi ve özel kurumlarda eş zamanlı deprem tatbikatı yapıldı."
Eğitim,DUS ve STS Diş Hekimliği başvuruları başladı,2024 Diş Hekimliğinde Uzmanlık Eğitimi Giriş Sınavı (2024-DUS 1. Dönem) ile 2024 Diş Hekimliği Alanında Yurt Dışı Yükseköğretim Diploma Denkliği İçin Seviye Tespit Sınavı'na (2024-STS Diş Hekimliği 1. Dönem) başvurular başladı.
Eğitim,"""Yapay zeka"" alanındaki yeni bölümler açıklandı","Yükseköğretim Kurulu Başkanı Erol Özvar, yapay zeka, dijitalleşme ve büyük veri alanlarında üniversitelerde 2'si ilk kez olmak üzere 5 lisans ve tamamı yeni 12 ön lisans programı açılacağını bildirdi."
Eğitim,Bakan Tekin: YKS soruları müfredat ve ders kitaplarından oluşacak,"Milli Eğitim Bakanı Yusuf Tekin, Yükseköğretim Kurumları Sınavı'nda müfredat ve ders kitabı dışında başka bir kaynaktan soru olmayacağını bildirdi."
Eğitim,Bakan Tekin: Yeni müfredat kademeli uygulamaya geçecek,"Milli Eğitim Bakanı Yusuf Tekin, müfredat değişikliğine ilişkin, ""Çalışmaların yüzde 80'i bitmiş durumda. Önümüzdeki haftalarda hepsi tamamlanmış olacak ve kademeli olarak uygulamaya geçilecek"" dedi."
Eğitim,YKS için geç başvuru süreci başladı,Yükseköğretim Kurumları Sınavı başvuru tarihini kaçıranlar için iki gün sürecek geç başvurular başladı.
Eğitim,"Kantinlerde ""meyve ve çorba günü"" etkinliği başlatıldı","Milli Eğitim Bakanlığınca (MEB), ""Okulumda Sağlıklı Besleniyorum"" programı kapsamında, okul kantinlerinde öğrenciler için ""çorba ve meyve günü"" etkinliğinin uygulanmasına 4 Mart Dünya Obezite Günü'nde başlandı."
Eğitim,"Sınavlarda ""açık uçlu"" soru dönemi başlıyor","MEB, öğrencilerin gelişimini takip etmek, müfredatın işlenmesinde okullar arasında bütünlük sağlamak ve uygulama birliği oluşturmak amacıyla 26-27 Mart'ta yapılacak ülke geneli ortak sınavlarda ilk kez öğrencilerin cevapları kendi cümleleriyle yazacakları açık uçlu ve kısa cevaplı sorular kullanılacak."
Eğitim,Üniversiteden mezun olmak için 70 yaşında İngilizce kursuna gidiyor,"Nevşehir'de yaşayan 3 çocuk, 7 torun sahibi 70 yaşındaki Metin Yıldız, Anadolu Üniversitesi Açıköğretim Fakültesi Sosyal Bilimler Bölümü'nde kaldığı tek dersten geçip mezun olabilmek için İngilizce kursuna gidiyor."
Eğitim,YÖK araştırmacı burslarını artırdı,"Yükseköğretim Kurulu (YÖK), Uluslararası Araştırmacı Projeleri kapsamındaki programlardan yararlanan doktora öğrencilerine ve araştırmacılara verilen burs miktarını artırdı."
