Kategori,Başlık,İçerik
Spor,Bayern Münih futbolcusu Boey sakatlandı,"Almanya Birinci Futbol Ligi (Bundesliga) ekibi Bayern Münih, Galatasaray'dan geçen ay transfer edilen sağ bek oyuncusu Sacha Boey'in sakatlık nedeniyle birkaç hafta sahalardan uzak kalacağını açıkladı."
Spor,Biatlon Türkiye Şampiyonası Erzurum'da tamamlandı,"Türkiye Kayak Federasyonunun faaliyet programında yer alan Biatlon Türkiye Şampiyonası, Erzurum'da tamamlandı. İki gün süren organizasyona 13 ilden 94 sporcu katıldı."
Spor,Trendyol 1. Lig'de 4 haftalık maç programı açıklandı,"Trendyol 1. Lig'in 24, 25, 26 ve 27. haftasında oynanacak müsabakaların programı belli oldu."
Spor,Trabzonspor'da Abdullah Avcı kazanan kadroyu bozmayacak,Trabzonspor'da Siltaş Yapı Pendikspor maçı için geri sayıma geçildi. Teknik direktör Abdullah Avcı'nın Atakaş Hatayspor karşısındaki kazanan kadroyu büyük ölçüde koruması bekleniyor.
Spor,Milli atıcı Buğra Selimzade İspanya'da bronz madalya kazandı,"Atıcılıkta, İspanya’nın Granada kentindeki ISSF Havalı Silahlar Dünya Kupası'nda Buğra Selimzade bronz madalya kazandı."
Spor,Galatasaray'da gözler Süper Lig'e döndü,"Galatasaray, Trendyol Süper Lig'in 26. haftasında 18 Şubat Pazar günü deplasmanda MKE Ankaragücü ile yapacağı maçın hazırlıklarına başladı."
Spor,Süper Lig'de 4 haftalık program açıklandı,"Trendyol Süper Lig'de 27, 28, 29 ve 30. haftaların maç programları belli oldu."
Spor,Türkiye Kupası'nda çeyrek final programı belli oldu,"Ziraat Türkiye Kupası çeyrek final müsabakalarının programı belli oldu. Bu turda müsabakalar 27, 28 ve 29 Şubat tarihlerinde oynanacak."
Spor,Galatasaray ve Fenerbahçe ürün satış gelirinde ilk 20'de,"UEFA, Galatasaray ve Fenerbahçe'nin ürün satış gelirinde, Avrupa'da ilk 20 takım arasında yer aldığını duyurdu."
Spor,Fenerbahçe en fazla ticari gelir üreten 18. takım oldu,"UEFA, Fenerbahçe'nin Avrupa'da 2023 yılında en fazla ticari gelir elde eden ilk 20 takım arasında yer aldığını duyurdu."
Spor,"Gençlerbirliği'nden ""Eryaman Stadı"" tepkisi","Trendyol 1. Lig ekiplerinden Gençlerbirliği'nin teknik direktörü Sinan Kaloğlu, Eryaman Stadı'nın zemini konusunda kendisi üzerinden manipülasyon yapıldığını ileri sürerek, ""Zemin ortada. Umarım bu 8-9 günde iyi bir bakım yapmışlardır ve sağlıklı şekilde maç oynanır."" dedi."
Spor,Fenerbahçe'de Kent ve Peres'in lisansı çıkarılmadı,"Fenerbahçe Kulübü, sezonun ikinci yarısı için Ryan Kent ve Luan Peres'in lisansını çıkarmadı."
Spor,Şeref Eroğlu: Türk güreşinin geleceğini planlıyoruz,"Türkiye Güreş Federasyonu (TGF) Başkanı Şeref Eroğlu, Türk güreşinin yeni şampiyonlar yetiştirmek zorunda olduğunu söyledi."
Spor,İspanyol basını göre Mbappe Real Madrid'e gelecek,"İspanyol spor basını, son 7 sezondur formasını giydiği Paris Saint Germain (PSG) takımını 30 Haziran'da bırakacağı iddia edilen Fransız forvet Kylian Mbappe'nin Real Madrid'e transfer olacağını ileri sürdü."
Spor,"""Hayatla Barış"" filmi Barış Telli'nin umut veren hikayesini beyaz perdeye taşıdı","Türkiye'de ve dünyada ""Ampute Messi"" olarak tanınan milli sporcu Barış Telli'nin hayatının anlatıldığı ""Hayatla Barış"" filmi 23 Şubat 2024'te vizyona girecek."
Spor,Şehit Fethi Sekin'in oğlu Burak Tolunay'ın Galatasaray hayali gerçek oldu,"İzmir Adliyesine yönelik 5 Ocak 2017'de bomba yüklü araç ve uzun namlulu silahlarla gerçekleştirilen terör saldırısında teröristlerle çarpışırken şehit düşen polis memuru Fethi Sekin'in oğlu Burak Tolunay Sekin, futbol hayatına Galatasaray altyapısında devam edecek."
Spor,Fenerbahçe Busenaz Sürmeneli'yi kadrosuna kattı,"Fenerbahçe Kulübü, olimpiyat ve dünya şampiyonu milli boksör Busenaz Sürmeneli'yi renklerine bağladı."
Spor,Beşiktaş'ta Amir Hadziahmetovic TFF'ye bildirilmedi,Beşiktaş'ta sakatlığı nedeniyle sezonu kapatan Bosna Hersekli futbolcu Amir Hadziahmetovic'in lisansı çıkarılmadı.
Spor,Yetiştirme yurdunda büyüdü kurduğu kulüple kendini gençlere adadı,"Muş'ta babasını kaybettikten sonra 4 kardeşiyle yetiştirme yurdunda kalan Ferzende Emre, gençleri kötü alışkanlardan korumak amacıyla 15 yıl önce kurduğu spor kulübünde yüzlerce sporcu yetiştirdi."
Spor,"Icardi Avrupa Ligi'nde ""Haftanın Enleri"" için aday gösterildi","Galatasaray'ın UEFA Avrupa Ligi play-off turu ilk maçında Çekya temsilcisi Sparta Prag'ı 3-2 yendiği karşılaşmada 1 gol 2 asistle oynayan sarı-kırmızılı oyuncu Mauro Icardi, ""Haftanın Oyuncusu"" için 4 aday arasında yer aldı."
Spor,Kırıkkaleli milli bocceciler yeni madalyalar için ter döküyor,"Kırıkkaleli milli bocceciler Görkem Suluhan, Erdal Kantemir ve Oğuzhan Salar, yeni madalyalar kazanmak için çalışmalarını sürdürüyor."
Spor,"""Kelebek"" stilin şampiyon yüzücüsü kulaçlarını milli takıma girmek için atıyor","Tekirdağ'da 8 yaşında başladığı yüzmede 9 Türkiye şampiyonluğu kazanan Galatasaray Kulübü sporcusu Dila Gençay, milli takıma seçilerek uluslararası başarılara imza atmak istiyor."
Spor,Milli halterciler gözünü Paris 2024'e çevirdi,"Bulgaristan'da düzenlenen Avrupa Halter Şampiyonası'nda 73 kiloda 2 gümüş madalya kazanan Muhammed Furkan Özbek ile 1 bronz madalya kazanan Yusuf Fehmi Genç, aynı kategoride yarışan iki Türk sporcu olarak hedeflerinin Paris 2024 Olimpiyatları olduğunu söyledi."
Spor,Van'ın yarışçı kızları Kenya'da altın madalya için yarışacak,"Van'da yetenekleri keşfedilerek kazandırıldıkları atletizmde çeşitli başarılar elde eden 6 kız atlet, Kenya'da düzenlenecek Dünya Liseler Arası Kros Şampiyonası'nda altın madalya alabilmek için çalışmalarını sürdürüyor."
Spor,"Gaziantep FK her maçı ""final"" olarak görüyor","Gaziantep FK Başkanı Memik Yılmaz, Süper Lig'de bundan sonraki her maçı final gibi gördüklerini söyledi."
Spor,Milli eskrimci Elif kariyerine Avrupa zaferi eklemek istiyor,"Mersin'de antrenör anne babasını örnek alıp başladığı eskrimde Akdeniz Şampiyonası'nda milli takımla bronz madalya kazanan 17 yaşındaki Elif Yalçın, İtalya'da gerçekleştirilecek Yıldız ve Gençler Avrupa Şampiyonası'nda derece hedefliyor."
Spor,Sofuoğlu'nun yeni sezonda öğrencilerine güveni tam,"Türkiye Motosiklet Federasyonu (TMF) Milli Takımlar Kaptanı Kenan Sofuoğlu, yeni sezonda milli motosikletçilerden şampiyonluk bekliyor."
Spor,Sakin şehir Köyceğiz kano ve kürek takımlarının tercihi oldu,"Muğla'daki Köyceğiz Gölü, son yıllarda yurt içi ve yurt dışından gelen kano ve kürek takımlarının tercihi oldu."
Spor,Galatasaray Avrupa Ligi'ne iyi başladı,"Galatasaray Futbol Takımı, UEFA Avrupa Ligi play-off turu ilk maçında Çekya temsilcisi Sparta Prag'ı 3-2 yenerek iyi bir başlangıç yaptı."
Spor,MKE Ankaragücü taraftarıyla bütünleşerek Galatasaray'ı yenmek istiyor,"MKE Ankaragücü Sportif Direktörü Yılmaz Bal, Trendyol Süper Lig'de 18 Şubat Pazar günü Galatasaray'la oynayacakları maçı, ligde 5 karşılaşma sonra tribünde yer alacak taraftarlarının desteğiyle kazanmak istediklerini söyledi."
Spor,Okçulukta tüm hazırlıklar Paris 2024'e göre yapılıyor,"Türkiye Okçuluk Federasyonu Başkanı Abdullah Topaloğlu, Tokyo 2020 sonrası beklentilerin arttığını, tüm çalışmaları daha başarılı bir olimpiyat geçirmek için yaptıklarını söyledi."
Spor,Güney Kore Milli Takımı'nda Jürgen Klinsmann,Güney Kore Milli Takımı'nda teknik direktör Jürgen Klinsmann ile yollar ayrıldı.
Spor,Beşiktaş'ta eksikler azalıyor,"Beşiktaş'ta eksikler azalıyor. Siyah beyazlılarda Rashica, Svensson, Aboubakar ve Salih takımla çalışmalara başladı."
Spor,Futbolda haftanın programı,"Futbolda Trendyol Süper Lig'de 26, Trendyol 1. Lig'de de 23. hafta maçları oynanacak."
Spor,Serge Aurier'den Galatasaray'a kötü haber,"Galatasaray, milli takımdan sakatlanan yeni transfer Serge Aurier'in arka adale üst sınıfta ikinci derecede zorlanma tespit edildiğini açıkladı."
Spor,Filenin Efeleri'nde Cedric Enard dönemi,"Türkiye Voleybol Federasyonu, A Milli Erkek Takımı'nın başantrenörlüğü için Fransız Cedric Enard ile 1+2 olmak üzere 3 yıllık sözleşme imzalandı."
Spor,NBA'de heyecan devam ediyor,"Amerikan Basketbol Ligi'nde (NBA) Minnesota Timberwolves, deplasmanda Portland Trail Blazers'ı 128-91 yendi."
Spor,Hatayspor Sivasspor ile karşılaşacak,"Atakaş Hatayspor, Trendyol Süper Lig'in 26. haftasında 17 Şubat Cumartesi günü EMS Yapı Sivasspor ile karşılaşacak."
Spor,Gaziantep FK'da Dragus gollerine devam etmek istiyor,"Trendyol Süper Lig'de 10 golle gol krallığında 8. sırada bulunan Gaziantep FK'nin Rumen santraforu Denis Dragus, Süper Lig'in kalitesinden bahsederek gollerine devam etmek istediğini söyledi."
Spor,Antalyaspor İstanbulspor'u ağırlayacak,"Bitexen Antalyaspor, Trendyol Süper Lig'in 26. haftasında 17 Şubat Cumartesi günü İstanbulspor'u ağırlayacak."
Spor,Rizespor Fenerbahçe'yi konuk edecek,"Fenerbahçe, Trendyol Süper Lig'in 26. haftasında 17 Şubat Cumartesi günü Çaykur Rizespor ile deplasmanda karşılaşacak."
Spor,PFDK'dan Murat Sancak'a 1 milyon 78 bin liralık ceza,"Türkiye Futbol Federasyonu (TFF) Profesyonel Futbol Disiplin Kurulu (PFDK), Adana Demirspor Kulübü Başkanı Murat Sancak'a 5 ay 12 gün hak mahrumiyetinin yanı sıra toplam 1 milyon 78 bin lira para cezası verdi."
Spor,UEFA Konferans Ligi'nde sonuçlar,UEFA Avrupa Konferans Ligi'nde play-off turu ilk maçları oynandı.
Spor,Avrupa Ligi'nde gecenin sonuçları,"UEFA Avrupa Ligi'nde play-off maçları oynandı. Galatasaray, Çekya'nın Sparta Prag takımını 3-2 mağlup etti."
Spor,Edin Dzeko: Sonuna kadar savaşacağız,"Bosna Hersek Milli Takımı'nın kaptanı Edin Dzeko, Trendyol Süper Lig'deki şampiyonluk yarışı için, ""Şampiyonluk için Galatasaray ile sonuna kadar savaşacağız. Umarım rakibe kıyasla daha az hata yaparız."" ifadesini kullandı."
Spor,PFDK verdiği cezaları açıkladı,"Profesyonel Futbol Disiplin Kurulu (PFDK), bugün yaptığı toplantı sonrası kulüplere verdiği cezaları açıkladı."
Spor,Milli güreşçiler Buse ve Yasemin Avrupa Şampiyonu oldu,Romanya'da düzenlenen Avrupa Güreş Şampiyonası'nda kadınlar 68 kiloda milli sporcu Buse Tosun Çavuşoğlu ve kadınlar 76 kiloda Yasemin Adar Yiğit altın madalya kazandı.
Spor,Beşiktaş'ın 100'üncü yıl özel formaları 4 haftada 50 bin satışa ulaştı,Beşiktaş Kulübünün Cumhuriyet'in 100'üncü yılına özel hazırladığı formalara siyah-beyazlı taraftarlar ilgi gösterdi.
Spor,Milli sporcu Evin Demirhan'dan gümüş madalya geldi,"Romanya'da düzenlenen Avrupa Güreş Şampiyonası'nda milli sporcu Evin Demirhan Yavuz, kadınlar 50 kiloda gümüş madalya elde etti."
Spor,Milli halterci Aysel Özkan'dan bronz madalya,"Bulgaristan'da düzenlenen Avrupa Halter Şampiyonası'nda kadınlar 64 kiloda Aysel Özkan, koparmada 98 kiloluk kaldırışıyla bronz madalyanın sahibi oldu."
Spor,Milli güreşçi Nesin Baş finale yükseldi,Romanya'da düzenlenen Avrupa Güreş Şampiyonası'nda kadınlar 72 kiloda Nesrin Baş finale yükseldi.
Spor,Galatasaray Avrupa Ligi’ne galibiyetle başladı,"UEFA Avrupa Ligi play-off turu ilk maçında Galatasaray, Çekya temsilcisi Sparta Prag’ı 3-2 mağlup etti. Sarı-kırmızılılar, Avrupa Ligi’ne galibiyetle başladı."
Spor,Süper Lig'de yabancı TV gözlemcisi uygulaması başlıyor,"Türkiye Futbol Federasyonu (TFF), hakem gözlemciliğinde yabancı TV gözlemcisi sistemi uygulamasının hayata geçeceğini duyurdu."
Spor,Emre Belözoğlu: Galatasaray maçını mutlu bir şekilde sonlandırmak istiyoruz,"MKE Ankaragücü Teknik Direktörü Emre Belözoğlu, ""Kolay bir maç değil, zemini, havası, rakiplerin kendi konumu, durumu bakıldığında her maç zor ama Galatasaray maçını özel kılmak ve seyircimizde birleştiğimiz ortamı mutlu bir şekilde sonlandırmak istiyoruz."" dedi."
Spor,Kayserispor'da Hosseini şoku,Kayserispor'un İranlı milli futbolcusu Hosseini sakatlandı.
Spor,Sivasspor Hatayspor maçının hazırlıklarına devam etti,"EMS Yapı Sivasspor, Trendyol Süper Lig'in 26. haftasında 17 Şubat Cumartesi günü Atakaş Hatayspor ile deplasmanda yapacağı maçın hazırlıklarına devam etti."
Spor,Gaziantep FK Samsunspor maçının hazırlıklarını sürdürdü,"Gaziantep FK, Trendyol Süper Lig'in 26. haftasında 18 Şubat Pazar günü Yılport Samsunspor ile yapacağı maçın hazırlıklarına devam etti."
Spor,"Gaziantep FK Teknik Direktörü Sumudica ""Tayyip ve Memik"" ismini almak istiyor","Trendyol Süper Lig ekiplerinden Gaziantep FK'nin teknik direktörü Marius Sumudica, Türk vatandaşlığına geçerek Tayyip ve Memik isimlerini adına eklemek istediğini söyledi."
Spor,Nicolo Zaniolo Aston Villa'da gözden düştü,"Galatasaray'ın satın alma opsiyonuyla Premier Lig ekibine kiraladığı İtalyan santrfor Nicolo Zaniolo, son 10 haftada sadece 62 dakika forma giydi. İngiliz basını beklentilerin uzağında kalan 24 yaşındaki oyuncunun sezon sonunda sarı kırmızılı kulübe döneceğini iddia etti."
Spor,"Voleybolda ""Yarının Sultanları"" projesi ayağı Zonguldak'ta başladı","VakıfBank Kadın Voleybol Takımı'nın başantrenörü Giovanni Guidetti'nin hayata geçirdiği ""Yarının Sultanları"" projesi Zonguldak'ta başladı."
Spor,Diyarbakır'da kadınlar savunma sporlarıyla kendilerini koruyor,"Diyarbakır Büyükşehir Belediyesi, ""Dağkapı Sur Kadın Kültür Merkezi""ne dönüştürdüğü 82 nolu burçta kadınlara yakın savunma eğitimi veriyor."
Spor,Beşiktaş'ta Arthur Masuaku takıma katıldı,"Beşiktaş, Trendyol Süper Lig'in 26. haftasında 19 Şubat Pazartesi günü sahasında TÜMOSAN Konyaspor ile yapacağı maçın hazırlıklarını sürdürdü. Afrika Uluslar Kupası'nda mücadele eden Arthur Masuaku, uzun bir aradan sonra takımla ilk antrenmanına çıktı."
Spor,A Milli Takım FIFA dünya sıralamasında yükseldi,"A Milli Futbol Takımı, FIFA dünya sıralamasında iki basamak yükselerek 35. sıraya çıktı."
Spor,Süper Lig'de haftanın hakemleri açıklandı,Trendyol Süper Lig ve 1. Lig'de haftanın maçlarını yönetecek hakemler açıklandı.
Spor,"Satrançta ""olimpiyat"" hamlesi","Türkiye Satranç Federasyonu (TSF) Başkanı Gülkız Tulay, satrancın başarı grafiğini olimpiyatlarda da sürdürmeye kararlı olduklarını söyledi."
Spor,Trabzonspor'da moraller yükseliyor,"Son iki maçta alınan galibiyetle kötü gidişe son veren Trabzonspor, başarılı formunu, Siltaş Yapı Pendikspor karşısında da sürdürmek istiyor. Karadeniz ekibinde hedef galibiyet serisi yakalamak."
Spor,Judoda hedef Paris Paralimpik Oyunları'na 10 sporcu ile gitmek,"Kota maçına çıkacak Paralimpik Judo Milli Takımı, Paris 2024 Paralimpik Oyunları'na 10 sporcu ile katılmayı hedefliyor."
Spor,İkiz kardeşler atletizmde başarıdan başarıya koşuyor,"Düzce'de antrenör amcalarının yönlendirmesiyle atletizme başlayan 12 yaşındaki ikiz kardeşler Muhammet Emir ve Yasin Emir Güneş, katıldıkları yarışmalarda madalyaları topluyor."
Spor,Milli atlet Ersu Şaşma Fransa'da ikinci oldu,"Fransa'da düzenlenen Perche en Or yarışmasında mücadele eden milli atlet Ersu Şaşma, erkekler sırıkla atlamada 2. sırayı aldı."
Spor,Milli motosikletçiler dünya şampiyonu olmak için yarışacak,"Milli motosikletçiler Bahattin Sofuoğlu ve Can Öncü, aynı kategoride yarıştıkları Dünya Supersport Şampiyonası'nın yeni sezonunda hem birbirlerini hem de rakiplerini geride bırakarak birinci olmak için mücadele edecek."
Spor,11. Uluslararası Türkiye Açık Tekvando Turnuvası Antalya'da sona erdi,"Antalya'da düzenlenen 11. Uluslararası Türkiye Açık Tekvando Turnuvası'nın son gününde olimpik puan da veren büyük erkekler kategorisinde Türk sporcular 4 altın, 2 gümüş ve 6 bronz olmak üzere 12 madalya kazandı."
Spor,Trendyol 1. Lig'de 23. hafta maçları yapılacak,Futbolda Trendyol 1. Lig'in 23. haftası 16 Şubat Cuma günü Göztepe-Manisa FK maçıyla başlayacak.
Spor,Al-Musrati Beşiktaş ile şampiyonluklar istiyor,"Beşiktaş'ın yeni transferi Ali Muhammed Al-Musrati, siyah-beyazlı takımla şampiyonluklar yaşamayı ve kulüp tarihinin parçası olmayı hedeflediğini söyledi."
Spor,NBA'de Alperen Şengün'ün 19 sayısı Rockets'a yetmedi,"Amerikan Basketbol Ligi'nde (NBA) milli basketbolcu Alperen Şengün'ün 19 sayı, 5 ribaunt, 6 asistle oynadığı karşılaşmada Rockets, deplasmanda Memphis Grizzlies'a 121-113 yenildi."
Spor,Süper Lig'de 26. hafta heyecanı yaşanacak,Futbolda Trendyol Süper Lig'in 26. hafta mücadelesi 16 Şubat Cuma günü tek maçla başlayacak.
Spor,Bayern Münih zor günler geçiriyor,"Bundesliga'da cumartesi günü Bayer Leverkusen'e 3-0 yenilen Bayern Münih, Şampiyonlar Ligi son 16 turu ilk maçında da Lazio'ya 1-0 mağlup oldu."
Spor,Kasımpaşa Fatih Karagümrük'ü konuk edecek,"Kasımpaşa, Trendyol Süper Lig'in 26. haftasında 16 Şubat Cuma günü sahasında VavaCars Fatih Karagümrük ile karşılaşacak."
Spor,TFF'den Yayın İhalesi Komisyonu açıklaması,"Türkiye Futbol Federasyonu (TFF) ve Süper Lig Kulüpler Birliği Vakfı üyelerinden oluşan Yayın İhale Komisyonunun, 19 Şubat Pazartesi günü yeniden toplanacağı açıklandı."
Spor,Serge Aurier: Taraftarlarla bir araya gelmek için sabırsızlanıyorum,"Galatasaray'ın ara transfer döneminde kadrosuna kattığı Fildişi Sahilli futbolcu Serge Aurier, sarı-kırmızılı taraftarlarla bir araya gelmek için sabırsızlandığını söyledi."
Spor,Grekoromen Güreş Milli Takımı 5. kez takımlar şampiyonu oldu,"Türkiye Grekoromen Güreş Milli Takımı, Romanya'nın başkenti Bükreş'te düzenlenen Avrupa Güreş Şampiyonası'nı 6 madalya ile tamamladı ve şampiyon oldu."
Spor,Avrupa Halter Şampiyonası'ndan gümüş ve bronz madalya daha,"Bulgaristan'da düzenlenen Avrupa Halter Şampiyonası'nda 67 kiloda Ferdi Hardal, silkmede 169 kiloluk kaldırışıyla gümüş, Kaan Kahriman ise 168 kiloluk kaldırışıyla bronz madalya kazandı."
Spor,Şampiyon güreşçi Alperen Berber: Türkiye için güreştiğimin bilincindeyim,"Romanya'da düzenlenen Avrupa Güreş Şampiyonası'nda grekoromen stil 82 kiloda Avrupa şampiyonu olan milli sporcu Alperen Berber, altın madalya aldığı için mutlu olduğunu söyledi."
Spor,Panathinaikos Yunanistan Kupası'nda PAOK'u 1-0 mağlup etti,"Teknik direktörlüğünü Fatih Terim'in yaptığı Panathinaikos, Yunanistan Kupası yarı finalinde PAOK'u 1-0 yendi."
Spor,Avrupa Şampiyonu milli güreşçi Selçuk Can madalyasını Türkiye'ye armağan etti,"Romanya'da düzenlenen Avrupa Güreş Şampiyonası'nda grekoromen stil 72 kiloda altın madalya kazanan milli sporcu Selçuk Can, çalışmalarının karşılığını aldığını söyledi."
