Kategori,Başlık,İçerik
Sağlık,Rahim nakliyle dünyaya gelen ikinci bebek ilk adımlarını attı,"Türkiye'de rahim nakliyle bebek sahibi olan ikinci kişi kişi olan Havva Erdem, çocukları Özlenen Erdem'in ilk adımlarının heyecanını yaşıyor. Özlenen'in ilk adımlarını gören Akdeniz Üniversitesi Rektörü Prof. Dr. Özlenen Özkan, ""Bu mucizeye ekibimizle birlikte imza attık. Rahim nakli dünya için çok hayal edilen bir şey değildi"" dedi."
Sağlık,"Türkiye ""çözümsüz"" genetik hastalıkların tedavisinde ilklere imza atıyor","Gazi Üniversitesi Tıp Fakültesi Hastanesi Faz-1 Klinik Araştırma Merkezi, kalıcı beyin hasarına yol açabilen fenilketonüriye karşı gen tedavisini dünyada ilk kez, çocuklarda hayati risk yaratan GM1 Gangliosidosis'te ameliyatsız beyin içi gen tedavi yöntemini de Türkiye'de ilk kez başarıyla uyguladı."
Sağlık,Bağımlılıkla mücadelenin adresi: YEDAM,"Yeşilay Danışmalık Merkezi (YEDAM) açıldığı günden bu yana 1 milyonu aşkın çağrı aldı. Türkiye ve KKTC’de 107 merkezi bulunan YEDAM, profesyonel ekibiyle 300 bine yakın kişiyle görüşme yaptı. 120 bine yakın kişiye ise sosyal destek hizmeti verdi."
Sağlık,Bakan Koca'dan Antalya Şehir Hastanesi paylaşımı,"Sağlık Bakanı Fahrettin Koca, 1500 yatak kapasiteli, 300 poliklinik ve 43 ameliyathaneye sahip Antalya Şehir Hastanesi'nin Yanık Merkezi, Uyku Laboratuvarı, İnme Merkezi, Organ Nakli Merkezi, Perinatal Merkez, Genetik Hastalıklar Merkezi gibi özellikli birimlere sahip olduğunu belirtti."
Sağlık,Lösemi ve lenfoma 'savaşçı hücre' ile tedavi edilecek,"Metastatik ve standart tedaviye yanıt vermeyen lösemi ve lenfomanın özel gruplarında kullanılmak üzere, tümörü tanıyarak yok etme özelliğine sahip yerli ürün geliştirmeye yönelik klinik öncesi hücre kültürü ve hayvan çalışmaları tamamlandı, etkinlik açısından yüzde 100'e yakın başarı elde edildi."
Sağlık,Sepsiste erken teşhis hayat kurtarıyor,"Halk arasında “kan zehirlenmesi” olarak bilinen sepsis, hemen müdahale edilmediği taktirde ölüme varan sonuçlar doğurabiliyor. Öyle ki dünyada her 2,8 saniyede bir kişi sepsis nedeniyle ölüyor. Belirtileri pek çok hastalıkla benzerlik gösterdiği için doğru tanı koyulması tedavideki kilit noktayı oluşturuyor."
Sağlık,Hemofili evde tedavi edilebiliyor,"İstanbul Üniversitesi (İÜ) Rektörü ve Türkiye Hemofili Derneği Yönetim Kurulu Başkanı Prof. Dr. Bülent Zülfikar, nadir hastalıklardan hemofilinin tedavisi için hastaların artık hastaneye gitmelerine gerek kalmadığını ve evde kullanılacak ilaçlarla normal yaşantılarına devam edebileceklerini söyledi."
Sağlık,"Eczacı, tabip, diş hekimi için atama kurası ilanına çıkıldı","Sağlık Bakanlığı, tabip, diş hekimi, eczacılar için 2024 yılı ilk defa ve yeniden atama kurası ilanına çıktı."
Sağlık,Bilim insanları Alzheimer'ı erken tespit edebilen yapay zeka geliştirdi,"ODTÜ'lü bilim insanları, tükürükten alınan örnekle genetik testi yorumlayarak, erken evre Alzheimer riskini tespit eden yapay zeka temelli teknoloji geliştirdi."
Sağlık,"""Dünya Nadir Hastalıklar Günü"" yılın en nadir gününde kutlanıyor","Dünya nüfusunun yalnızca yüzde 5'ini etkileyen nadir hastalıklara ilişkin farkındalığı amaçlayan ""Dünya Nadir Hastalıklar Günü"" yarın kutlanacak."
Sağlık,Çocuklarda tik neden olur?,"Çocukların yaklaşık yüzde 20'sinde kısa süreli istem dışı hareketler yani tikler görülebiliyor. Ancak tikin bir yıldan uzun sürmesi, nörogelişimsel bir bozukluk olan Tourette Sendromu'na (Tik Bozuklukları) işaret ediyor."
Sağlık,Bademcik iltihabı gelişim bozukluğu yaratabiliyor,Çocuklarda sıkça rastlanan bademcik iltihabı basit gibi görünen ciddi bir sorun. Kolayca tedavi edilebilen bademcik iltihabı ihmal edildiğinde çocuğun gelişimini kalıcı olarak etkileyen sonuçlara yol açabiliyor.
Sağlık,Türkiye'de ilk kez yapılan robotik karaciğer donör ameliyatıyla hayata tutundu,"Kardeşinden robotik cerrahi ile alınan doku naklinin ardından sağlığına kavuşan 32 yaşındaki Murat Çakan, şifa bekleyen hastalar için organlarını bağışlamak istiyor ve herkese de organ bağışı konusunda tavsiyede bulundu."
Sağlık,Bakan Koca: Hekimlerimiz için sözleşmeli pozisyonlar açılacak,"Sağlık Bakanı Fahrettin Koca, Ankara ve İstanbul hariç tüm illerde yan dal uzmanı hekimler için 4924 sayılı Kanuna tabi, sözleşmeli pozisyonlar açılacağını duyurdu."
Sağlık,Kanserin yayılımına sebep olan proteinin yok edilmesine yönelik çalışma başlatıldı,"Gazi Üniversitesi Tıp Fakültesi Onkoloji Öğretim Üyesi Prof. Dr. Uğur Coşkun, bağırsak tümöründe kanserin yayılımını hızlandıran ""ZEB-1"" proteinin tespit edildiğini, geliştirilecek ilaçlarla proteinin aktifliğinin sonlandırılarak, kanserin diğer organlara sıçramasının engellenebileceğini söyledi."
Sağlık,Balıkesir'de bağışlanan organlar 3 hastaya umut oldu,"Balıkesir’de tedavi gördüğü hastanede beyin ölümü gerçekleşen kişinin karaciğeri ve böbrekleri, organ bekleyen hastalara nakledilecek."
Sağlık,Kalem klavyeden de keskin: Elle yazmak beyni daha çok çalıştırıyor,"Akıllı cihazlar yaşamı çoğu alanda kolaylaştırsa da kimi zaman geleneksel yöntemlerin bize sağladığı faydaların önüne geçebiliyor. Kalem tutarak yazı yazmanın yerini dokunmatik ekranlara ya da klavyelere bırakması gibi... Yazı yazmanın faydaları hakkında Norveç’te yapılan araştırma, kalem tutarak yazmanın beyni daha iyi çalıştırdığını gösteriyor."
Sağlık,D vitamininin fazlası zararlı,"Sağlıklı bir yaşam için büyük önem taşıyan D vitamini, eksikliği durumunda pek çok soruna zemin hazırlıyor. Bu durumda dışarıdan vitamin takviyesi gerekiyor. Ancak uzmanlar vitaminin gelişigüzel değil, hekim kontrolünde kullanılması gerektiği konusunda uyarıyor."
Sağlık,Teknoloji bağımlılığı çocukların uyku düzeni ve beslenme alışkanlıklarını etkiliyor,"Uzmanlar, bilgisayar, tablet ve telefonda gece geç saatlere kadar vakit geçiren çocukların uyku düzeni ve beslenme alışkanlıklarının bozulduğunu belirtti."
Sağlık,Trafik kazasında yaşamını yitiren gencin organları 4 kişiye umut oldu,"Bilecik'te trafik kazasında hayatını kaybeden Barış Kılıç'ın 4 organı, çeşitli illerdeki hastalara nakledilecek."
Sağlık,Ağız ve diş sağlığı hastanesi kuruluyor,"Türkiye'nin en büyük sağlık tesislerinden olacak Ağız ve Diş Sağlığı Eğitim ve Araştırma Hastanesinin kurulması için çalışmalara başladı. Ankara'da proje çalışmaları başlayan Ağız ve Diş Sağlığı Eğitim ve Araştırma Hastanesi, 480 diş ünitesi, 5 ameliyathane ve 20 yatak kapasitesine sahip olacak."
ÖZEL HABER,'Trafikte sıfır ölüm'e bir adım daha,"Dünyada yılda 1 milyon 350 bin kişi trafik kazalarında kaybediliyor. Türkiye’de trafik kazalarında ölümleri 2053 yılında sıfıra indirmek için başlatılan Eylem Planı’nın 2024-2027 bölümü açıklandı. Otoyollara dronlu denetiminden, yeni araçlarda sürücü yorgunluğunu anlayan sisteme kadar birçok yenilik trafikte yerini alacak."
Sağlık,"Bakan Koca, Arnavutluk Sağlık ve Sosyal Koruma Bakanı Koçiu ile görüştü","Sağlık Bakanı Fahrettin Koca, Arnavutluk'ta 2021 yılından beri sağlık hizmeti veren Fier Dostluk Hastanesinin 5 yıl daha ortak işletilmesine yönelik fikir birliğine varıldığını bildirdi."
Sağlık,Soğuk alerjisi deyip ihmal etmeyin,"Kış aylarında özellikle cildin açık kısımlarında görülen soğuk alerjisi, önlem alınmazsa bazen nefes darlığına varan sonuçlar yaratabiliyor. Bu nedenle soğuk alerjisi olan birinin hekime başvurması büyük önem taşıyor."
Sağlık,"Kasık ağrısıyla gitti, bağırsağından 3 kilo tümör çıktı",Mersin'de kasık ağrıları nedeniyle müşterisi olan doktora muayeneye giden oto tamircisinin ince bağırsağından 50 santimetre çapında 3 kilogram tümör çıkarıldı.
Sağlık,Sağlık personeli alımı için hazırlanan kılavuz ÖSYM'ye gönderildi,"Sağlık Bakanı Fahrettin Koca, kamuya sağlık personeli alımı için hazırlanan kılavuzun Ölçme, Seçme ve Yerleştirme Merkezine (ÖSYM) gönderildiğini açıkladı."
Sağlık,Bakan Koca'dan 'Uluslararası Çocukluk Çağı Kanseri Günü' paylaşımı,"Bakan Koca, Türkiye'de çocukluk çağı kanserleri tedavisinin dünya standartlarında olduğunu ve Genel Sağlık Sigortası kapsamında yapılabildiğini söyledi."
Sağlık,Sağlık ekipleri karlı yolları hasta ve yaşlılar için aşıyorlar,"Bitlis'in Hizan ilçesinde Evde Sağlık Birimi ekipleri, kimi zaman metrelerce karın bulunduğu yolları aşarak kimi zaman kilometrelerce yürüyerek köylerdeki hasta ve yaşlılara ulaşıyor."
DOSYA HABER,Çocukluk çağı kanserlerine dikkat,"Çocuklarda başta lösemi olmak üzere pek çok kanser türü görülebiliyor. Erken teşhis sayesinde pek çoğu tedavi edilebiliyor. Peki hangi belirtiler, hangi kanseri işaret ediyor?"
Sağlık,Rusya Devlet Başkanı Putin: Kanser aşısı üretmeye yaklaştık,"Rusya Devlet Başkanı Vladimir Putin, ülkesinde kanser tedavisi araştırmalarının sürdüğünü belirterek, ""Kanser aşısı olarak bilinen, kansere yönelik aşılar ve bağışıklık sistemini düzenleyici yeni nesil ilaçlar üretmeye yaklaştık. Umarım çok yakında bireysel tedavi yöntemleri olarak etkili bir şekilde kullanılırlar."" dedi."
Sağlık,El Nino göz hastalıklarında artışa neden oluyor,"İngiltere ve ABD'den akademisyenlerin ortak çalışması, El Nino nedeniyle sıcaklıklarda ve yağış desenlerinde meydana gelen değişikliklerin göz hastalıklarının bulaşıcılığını artırabileceğini gösterdi."
Sağlık,ABD’li yetkililer ‘hıyarcıklı veba’ vakasını doğruladı,"ABD’nin Oregon eyaletinde sağlık yetkilileri, kişide görülen ‘hıyarcıklı veba’ vakasını doğruladı. Eyalette en son 2015’de vaka bildirilmişti."
Sağlık,Alaskapox virüsü kaynaklı ilk ölüm kaydedildi,"Alaska'da yaşlı bir adam, yakın zamanda keşfedilen ve çiçek hastalığıyla yakından ilişkili bir virüs olan ""Alaskapox""tan öldüğü kaydedilen ilk hasta oldu. Adamın virüsü kedi tırmığıyla kaptığı düşünülüyor."
Sağlık,Artan görsellik algısıyla bilinçsizce yapılan ağır sporlar sağlıktan ediyor,"Türkiye Futbol Federasyonu Sağlık Kurulu Üyesi Prof. Dr. İbrahim Tuncay, görsellik algısının artması nedeniyle bilinçsizce yapılan ağır sporların, ölçüsüz ve bilgisiz kullanılan takviyelerin ölüme kadar gidebilen büyük riskler barındırdığını bildirdi."
Sağlık,"Onkoloji Hastanesinde ""Sigara Bırakma Polikliniği"" açıldı","Ankara Onkoloji Eğitim ve Araştırma Hastanesi bünyesinde yetişkinler için ""Sigara Bırakma Polikliniği"" hizmete girdi."
Sağlık,Sigara kalbe büyük zarar veriyor,"Kanser başta olmak üzere pek çok hastalığa sebep olan sigara, kalbi de olumsuz yönde etkiliyor. Uzmanlar, sigaranın kalp krizi riskini artıran ciddi bir neden olduğunu ifade ediyor."
Sağlık,Hatay Eğitim ve Araştırma Hastanesinde ilk doğum gerçekleşti,"6 Şubat ve devamındaki depremlerden etkilenen Hatay'da, 3 Şubat'ta hizmete açılan Hatay Eğitim ve Araştırma Hastanesi'nde dünyaya gelen ilk bebeğe ""Fuat"" ismi verildi."
Sağlık,Sağlık alanında sözleşmeli personel sayısı 36 bine çıkarılacak,"AK Parti'nin kamuda sağlık alanında düzenlemeler içeren kanun teklifi, Meclis Sağlık Komisyonu'nda kabul edildi.  Teklifle, sağlık çalışanlarına yapılan ödemelerden ilaç teminine kadar birçok kalemde düzenlemeye gidilecek. Sağlık kurumlarına alınacak sözleşmeli personel sayısı 36 bine çıkarılacak."
Sağlık,Elektronik sigara kullanımına bağlı akciğer hastalığı tanımlandı,"Sadece elektronik sigara tüketen kişilerde ortaya çıkan yeni bir hastalık tanımlandı. Akciğerde hasara yol açan solunum hastalığı, ""E-cigarette and Vaping use Associated Lung Injury (EVALI)"" olarak isimlendirildi."
Sağlık,Türk araştırmacılardan hastalıkları erken teşhis eden giyilebilir teknoloji,"Bilkent Üniversitesi Ulusal Nanoteknoloji Araştırma Merkezinde (UNAM), fiber sensör teknolojisi kullanılarak kalp atışı, kardiyovasküler yaşlanma, damar esnekliği gibi sağlık değerlerini aynı anda ölçerek erken teşhise olanak sağlayan giyilebilir teknoloji geliştirildi."
Sağlık,"Deprem, şiddet ve korku içerikli görüntülere karşı hassasiyet uyarısı","Uzmanlar, özellikle çocuklar için olumsuz sonuçlar doğurabilecek televizyonlarda ve sosyal medyada doğal afet, suç ve şiddet gibi yüksek korku içerikli görüntülere karşı hassasiyet gösterilmesini istedi."
Sağlık,İstanbul'da olası bir depremde sağlıkta otomatik yönetim planlanıyor,"İstanbul'da olası bir depreme karşı sağlıkta planlama yapılıyor. İstanbul İl Sağlık Müdürü Memişoğlu, ""İlk 36 saatte sağlık sisteminin kendi kendini otomatik yönetebilmesini sağlatmaya çalışıyoruz"" açıklamasını yaptı."
Sağlık,Deprem bölgesinde bir yılda 50 milyona yakın birinci basamak muayenesi yapıldı,"Sağlık Bakanı Fahrettin Koca, Kahramanmaraş merkezli depremlerin ardından bir yılda bölgede 50 milyona yakın birinci basamak muayenesi yapıldığını açıkladı."
Sağlık,Türkiye'nin sağlık ordusu deprem bölgesi için seferber oldu,"Sağlık Bakanlığı öncülüğünde Türkiye'nin dört bir yanındaki hekimler, sağlık çalışanları ve hastaneler, ellerindeki tüm imkanlarla Kahramanmaraş merkezli depremlerden etkilenen 11 ilin yaralarını sarmak için seferber oldu."
DOSYA HABER,Sağlıklı yaşam ve düzenli kontrol kanseri engelliyor,"Dünya Sağlık Örgütü'ne göre, 2050 yılına kadar 35 milyondan fazla yeni kanser vakası görülecek. Kanserden korunmanın yolu ise sağlıklı yaşam ve düzenli kontrolden geçiyor."
Sağlık,Hatay'da iki yeni hastane hizmete açıldı,"Hatay'da depremin ardından yaralar hızla sarılıyor. Sadece konutlar değil, temeli atılan hastanelerde bir bir bitiyor.  Asrın felaketinin birinci yılında Hatay Eğitim ve Araştırma Hastanesi ile İskenderun Devlet Hastanesi hizmete girdi. 750 yataklı hastanelerin açılışını Cumhurbaşkanı Erdoğan yaptı."
Sağlık,Bilinçsiz kullanılan böcek ilaçları can almaya devam ediyor,"Konya’da binanın birinci katına dökülen böcek ilacı, üst kattaki aileden 5 kişiyi zehirledi, bir çocuk hayatını kaybetti. Geçtiğimiz aylarda Muğla, Ankara, İstanbul ve Karaman’dan da benzer acı haberler gelmişti. Peki bu can kayıplarının ardında ne yatıyor? Böcek ilaçları nasıl ölüme götürüyor?"
Sağlık,'Vitamin ve takviye ürünleri hekim tavsiyesi dışında kullanmayın',"Trakya Üniversitesi Tıp Fakültesi Halk Sağlığı Ana Bilim Dalı Başkanı Prof. Dr. Galip Ekuklu, kontrolsüz, hekim tavsiyesi dışında kullanılan vitamin ve takviye ürünlerin sağlık sorunlarına yol açabileceği uyarısında bulundu."
Sağlık,7 soruda insülin direnci,Sık görülen bir sağlık sorunu olan insülin direnci diyabetten Alzheimer’a pek çok hastalığa davetiye çıkarıyor. Önlemenin yolu ise yaşam tarzında yapılacak birkaç değişiklikten geçiyor.
Sağlık,"Sağlık çalışanları için ""EKİP"" sistemi devrede","Sağlık Bakanlığı, sağlık çalışanları ile kuruluşlarının iş ve işlemlerinin elektronik ortamda tek çatı altında toplanmasını sağlayan Entegre Kurumsal İşlem Platformu (EKİP) sistemini hizmete sundu."
Sağlık,Gabonlu hastanın çenesindeki devasa tümör Türkiye'de 10 saatte temizlendi,"Gabonlu 23 yaşındaki Yamayong Yamayong, 2015'ten bu yana mücadele ettiği ve çenesinde ikinci bir baş varmış gibi ""devasa"" boyuta ulaşan ileri evre çene kemiği tümöründen Türkiye'deki 10 saatlik operasyonla kurtuldu."
Sağlık,HPV aşısı rahim ağzı kanserinden yüzde 93 koruyor,"İnsan papilloma virüsünün (HPV) yol açtığı rahim ağzı (serviks) kanserinin önlenmesi ve erken teşhis edilmesinde tarama testlerinin önemini dile getiren uzmanlar, HPV'ye karşı uygulanan aşının da yüzde 93 oranında kanserden koruduğunu belirtiyor."
Sağlık,Müzikle uğraşmak ilerleyen yaşlarda beyin sağlığının korunmasına yardımcı oluyor,"İngiltere'de yapılan bir araştırmada, müzikle uğraşmanın hafızayı dinç tutarak ilerleyen yaşlarda beyin sağlığının korunmasına yardımcı olduğu tespit edildi."
Sağlık,Dünyanın ilk 6'lı çapraz karaciğer nakli Malatya'da yapıldı,"Sağlık Bakanı Fahrettin Koca, ""Dünyanın ilk 6'lı çapraz karaciğer nakli ameliyatı Malatya İnönü Üniversitesi Karaciğer Nakil Enstitüsü'nde yapıldı"" dedi."
Sağlık,Çocuklarda lenf bezi büyümesi ihmale gelmiyor,"Basit bir çizik, yara ya da soğuk algınlığı çocuklarda lenf bezi büyümesine yol açabiliyor. Ancak kanser gibi ciddi hastalıklar da lenf bezleri ile belirti verebiliyor. Bu nedenle lenf bezlerinin takibi büyük önem taşıyor."
Sağlık,"Geçen yıl Bilkent Şehir Hastanesi'nde 6,5 milyon muayene yapıldı","Yaklaşık 860 profesör, doçent ve akademisyen, 2 bin civarında uzman doktor ve 3 binden fazla asistan doktorun görev yaptığı Ankara Bilkent Şehir Hastanesi'nde 2023 yılında yaklaşık 6,5 milyon muayene yapıldı."
Sağlık,Rahim ağzı kanserini yenen kadınlar anne olabiliyor,"Rahim ağzı kanserinde erken teşhisin ardından hemen ameliyat olan 40 yaşındaki Gaye Özcan, bebek sahibi olma hayali için tüp bebek tedavisine başladı."
