Kategori,Başlık,İçerik
Ekonomi,Artırılan kredi limitleri hayvancılık sektörünü güçlendirecek,"Türkiye Koyun Keçi Yetiştiricileri Merkez Birliği Genel Başkanı Nihat Çelik, küçükbaş hayvan yetiştiricilerinin işlerini büyütmeleri için verilen kredi limitinin 400 bin liradan 600 bin liraya yükseltilmesinin, sektörün gücüne güç katacağını söyledi."
Ekonomi,Borsa İstanbul rekor tazeledi,"Borsa İstanbul'da BIST 100 endeksi, tarihinde ilk kez 11.000 bin puanı aşarak 11.002,45 puanla rekor seviyeyi gördü."
Ekonomi,"Türk Eximbank'tan 285,7 milyon dolarlık sendikasyon kredisi","Türk Eximbank, Asya Altyapı Yatırım Bankası garantisi ve Hazine ve Maliye Bakanlığı karşı garantisi altında 285,7 milyon dolarlık sendikasyon kredisi anlaşması imzaladı."
Ekonomi,"THY, Afganistan seferlerine yeniden başladı","Türk Hava Yolları (THY), yaklaşık 3 yılın ardından Afganistan'a ilk seferini gerçekleştirdi. THY, Kabil'e karşılıklı olarak haftada 4 sefer yapacak."
Ekonomi,Şekerde 2024-2025 dönemi kotaları belli oldu,"Türkiye şeker sektöründe 2024-2025 pazarlama yılı için kotalar belirlenirken A kotasında miktar 2 milyon 910 bin ton oldu. Konuya ilişkin Cumhurbaşkanı Kararı, Resmi Gazete'de yayımlandı."
Ekonomi,Arıcılar 1744 rakımlı Dinek Dağı'nda devlet desteğiyle bal üretiyor,"Kırıkkaleli arıcılar, Konya Ovası Projesi (KOP) Bölge Kalkınma İdaresi Başkanlığı desteğiyle organik arıcılığın yaygınlaştırılması amacıyla Balışeyh ilçesindeki 1744 rakımlı Dinek Dağı'nda organik üretim yapıyor."
Ekonomi,"Türksat, CABSAT 2024'e katılacak","Türksat AŞ, Dubai'de düzenlenecek yayıncılık etkinliği CABSAT 2024'e katılım sağlayacak."
Ekonomi,Arıcılık ürünleri ülke ekonomisine katkı sağlıyor,"Türkiye Arı Yetiştiricileri Merkez Birliği (TAB) Başkanı Ziya Şahin, Türkiye'de bal dışındaki arıcılık ürünlerinden 7 bin ton bal mumu, 4 ton arı sütü, 400 ton polen, 10 ton arı ekmeği ve 10 ton propolis üretiminin yapıldığını ifade ederek, ""2020 yılına kadar propolisi yurt dışından ithal ederken şu an için bu ürünlerde ihracatçı konumdayız"" dedi."
Ekonomi,Su ürünleri istasyonunda mersin balığı üretimi yapıldı,"Bolu Tarım ve Orman Müdürlüğü Gölköy Su Ürünleri Üretim İstasyonu'nda, nesli tehlike altındaki mersin balığının yetiştirilmesi çalışmaları kapsamında ilk denemede 55 bin yavru üretimi gerçekleştirildi."
Ekonomi,Borsa günün ilk yarısında rekor seviyeyi gördü,"Borsa İstanbul'da BIST 100 endeksi, günün ilk yarısında 10.763,82 puanla rekor seviyeyi gördü."
Ekonomi,"TCMB, 2 ayrı TL depo alım ihalesi açtı","Türkiye Cumhuriyet Merkez Bankası, 100 milyar liralık 24 Mayıs vadeli ve 75 milyar liralık 27 Mayıs vadeli 2 ayrı TL depo alım ihalesi gerçekleştirdi."
Ekonomi,Kira artışlarında yüzde 25 sınırı devam edecek mi?,"Hazine ve Maliye Bakanı Mehmet Şimşek, kira artışlarında yüzde 25 sınırının devam etmeyeceğini vurgulayarak, ""Devam etmesi için ben bir sebep görmüyorum, etmemesi gerektiğini düşünüyorum. Dolayısıyla bu yönde bir çalışma yok. Zaten o düzenleme bir süreliğine yapılmıştı"" dedi."
Ekonomi,Gıda işletmelerine 227 milyon liranın üzerinde para cezası kesildi,"Bakan Yumaklı, 2024 yılında gıda işletmelerine yönelik denetimlerde 227 milyon liranın üzerinde idari para cezası kesildiğini, 118 işletme hakkında suç duyurusunda bulunulduğunu açıkladı."
Ekonomi,Emtia piyasasında sert yükselişler görüldü,"Emtia piyasasında, Fed'in faiz indirimlerine ilişkin beklentilerin güçlenmesi, ABD'nin yaptırım kararları ve Çin'in ekonomisini güçlendirmek için attığı adımlarla geçen hafta sert yükselişler yaşanırken tarım grubunda üretimin artacağına yönelik öngörülerle negatif ayrışma görüldü."
Ekonomi,"İsrail'deki koalisyon hükümetinde ""Gazze'nin idaresine"" ilişkin tartışmalar sürüyor","İsrail'deki koalisyon hükümetinde Gazze Şeridi'ne yönelik saldırılar sonrası ""bölgenin idaresine"" ilişkin ayrışma giderek derinleşiyor."
Ekonomi,Yurt Dışı Üretici Fiyat Endeksi nisanda arttı,"Yurt Dışı Üretici Fiyat Endeksi (YD-ÜFE), nisanda aylık bazda yüzde 1,37, yıllık bazda yüzde 65,53 artış gösterdi."
Ekonomi,"Bakan Yumaklı: 1,3 milyon tonluk üretimimiz var, 117 ülkeye tohum ihraç ediyoruz","Tarım ve Orman Bakanı İbrahim Yumaklı, kullanılan her 100 birimlik tohumun 97’sinin Türkiye topraklarında üretildiğini belirterek, “1,3 milyon tonluk üretimimiz var. Türkiye dünyada tohumcu bir ülke olarak artık literatüre girmiş vaziyette. 117 ülkeye tohum ihraç ediyoruz” dedi."
Ekonomi,"KOOP-DES projelerine 20,6 milyon lira hibe desteği","Ticaret Bakanlığı, Kooperatiflerin Desteklenmesi Programı (KOOP-DES) kapsamında yılın ilk çağrı döneminde başvuran 97 projeye 20 milyon 585 bin 53 lira hibe desteği sağlayacak."
Ekonomi,Borsa haftaya rekorla başladı,"Borsa İstanbul'da BIST 100 endeksi, haftaya yüzde 0,16 yükselişle rekor seviye olan 10.660,80 puandan başladı."
Ekonomi,"Brent petrolün varil fiyatı 84,36 dolar","Brent petrolün varili, uluslararası piyasalarda 84,36 dolardan işlem görüyor."
Ekonomi,VİOP'ta endeks kontratı haftaya yükselişle başladı,"Borsa İstanbul Vadeli İşlem ve Opsiyon Piyasası'nda (VİOP) haziran vadeli BIST 30 endeksine dayalı kontrat, haftaya yüzde 0,3 yükselişle 12.150,50 puandan başladı."
Ekonomi,TÜİK'e 21 sözleşmeli personel alınacak,"Türkiye İstatistik Kurumu (TÜİK), 21 sözleşmeli personel istihdam edecek."
Ekonomi,Bu hafta yurt içinde gözler Merkez Bankası'na çevrildi,"Küresel piyasalar, ABD Merkez Bankası'nın (Fed) bu yıl faiz indirimine gideceğine yönelik iyimserliğin artmasıyla haftaya pozitif bir seyirle başlarken, bu hafta yurt içinde gözler Türkiye Cumhuriyet Merkez Bankası'nın (TCMB) faiz kararına çevrildi."
Ekonomi,Nisanda 465 firmaya izin belgesi verildi,"Ticaret Bakanlığı, dahilde işleme rejimi kapsamında nisan ayında 465 firma için izin belgesi düzenledi."
Ekonomi,"Brent petrolün varil fiyatı 84,36 dolar","Brent petrolün varili, uluslararası piyasalarda 84,36 dolardan işlem görüyor."
Ekonomi,VİOP'ta endeks kontratı haftaya yükselişle başladı,"Borsa İstanbul Vadeli İşlem ve Opsiyon Piyasası'nda (VİOP) haziran vadeli BIST 30 endeksine dayalı kontrat, haftaya yüzde 0,3 yükselişle 12.150,50 puandan başladı."
Ekonomi,TÜİK'e 21 sözleşmeli personel alınacak,"Türkiye İstatistik Kurumu (TÜİK), 21 sözleşmeli personel istihdam edecek."
Ekonomi,Bu hafta yurt içinde gözler Merkez Bankası'na çevrildi,"Küresel piyasalar, ABD Merkez Bankası'nın (Fed) bu yıl faiz indirimine gideceğine yönelik iyimserliğin artmasıyla haftaya pozitif bir seyirle başlarken, bu hafta yurt içinde gözler Türkiye Cumhuriyet Merkez Bankası'nın (TCMB) faiz kararına çevrildi."
Ekonomi,Nisanda 465 firmaya izin belgesi verildi,"Ticaret Bakanlığı, dahilde işleme rejimi kapsamında nisan ayında 465 firma için izin belgesi düzenledi."
Ekonomi,THY'nin 2033 hedefi 171 milyon yolcu,"Türk Hava Yolları (THY), stratejik planı kapsamında 2033'te filosundaki uçak sayısını 813'e yükselterek, yıllık 171 milyon yolcu taşımayı hedefliyor."
Ekonomi,"Bakan Bayraktar: Karadeniz'de petrol emaresi var, umarım yakında müjde paylaşırız","Bakan Bayraktar, Şırnak Gabar'da hedeflerinin günlük 100 bin varil petrol üretimi olduğunu söyledi. Karadeniz'deki keşif çalışmalarıyla ilgili de bilgi veren Bayraktar, ""Karadeniz'de petrol emareli olduğunu düşündüğümüz çalışmalarımız var. Umarım yakında müjde paylaşırız"" dedi."
Ekonomi,YHT ile seyahat eden yolcu sayısı 86 milyonu geçti,Yüksek hızlı trenlerle (YHT) seyahat eden yolcu sayısı Türkiye nüfusunu geçerek 86 milyon 100 bin kişinin üzerine çıktı.
Ekonomi,Aile ve Sosyal Hizmetler Bakanlığı 878 milyon lira Sosyal ve Ekonomik Destek ödedi,"Bakan Göktaş, çocukların sosyal açıdan desteklenmesi ve eğitim giderlerinin karşılanması için bu ay 878 milyon lira Sosyal ve Ekonomik Destek (SED) ödemesi yaptıklarını açıkladı."
Ekonomi,"Lise öğrencisi, yerli EEG başlığı üretmek için kurduğu şirkette ilk prototipi hazırladı","Teknopark Ankara İvedik Organize Sanayi Bölgesi (OSB) Mesleki ve Teknik Anadolu Lisesi (MTAL) öğrencisi Mehmet Ensar Çalışan, beyindeki elektriksel hareketleri ölçmede kullanılan elektroensefalografi (EEG) başlığını yerli imkanlarla üretmek için kurduğu şirkette AR-GE çalışmalarını tamamlayarak ilk prototipi çıkardı."
Ekonomi,THY'nin 2033 hedefi 171 milyon yolcu,"Türk Hava Yolları (THY), stratejik planı kapsamında 2033'te filosundaki uçak sayısını 813'e yükselterek, yıllık 171 milyon yolcu taşımayı hedefliyor."
Ekonomi,"Bakan Bayraktar: Karadeniz'de petrol emaresi var, umarım yakında müjde paylaşırız","Bakan Bayraktar, Şırnak Gabar'da hedeflerinin günlük 100 bin varil petrol üretimi olduğunu söyledi. Karadeniz'deki keşif çalışmalarıyla ilgili de bilgi veren Bayraktar, ""Karadeniz'de petrol emareli olduğunu düşündüğümüz çalışmalarımız var. Umarım yakında müjde paylaşırız"" dedi."
Ekonomi,YHT ile seyahat eden yolcu sayısı 86 milyonu geçti,Yüksek hızlı trenlerle (YHT) seyahat eden yolcu sayısı Türkiye nüfusunu geçerek 86 milyon 100 bin kişinin üzerine çıktı.
Ekonomi,Aile ve Sosyal Hizmetler Bakanlığı 878 milyon lira Sosyal ve Ekonomik Destek ödedi,"Bakan Göktaş, çocukların sosyal açıdan desteklenmesi ve eğitim giderlerinin karşılanması için bu ay 878 milyon lira Sosyal ve Ekonomik Destek (SED) ödemesi yaptıklarını açıkladı."
Ekonomi,"Lise öğrencisi, yerli EEG başlığı üretmek için kurduğu şirkette ilk prototipi hazırladı","Teknopark Ankara İvedik Organize Sanayi Bölgesi (OSB) Mesleki ve Teknik Anadolu Lisesi (MTAL) öğrencisi Mehmet Ensar Çalışan, beyindeki elektriksel hareketleri ölçmede kullanılan elektroensefalografi (EEG) başlığını yerli imkanlarla üretmek için kurduğu şirkette AR-GE çalışmalarını tamamlayarak ilk prototipi çıkardı."
Ekonomi,Bal ormanları ülke ekonomisine katkı sağlıyor,"Geçen yıl sonu itibarıyla bal ormanı sayısı 794'e ulaşırken yaklaşık 1 milyon kovana ev sahipliği yapılabilecek imkan oluşturuldu. Türkiye'nin bal üretimi, arıcılık faaliyetlerine verilen destekler ve bal ormanları sayesinde 115 bin tona ulaştı."
Ekonomi,Hazine ve Maliye Bakanlığı taşra teşkilatına tasarruf ve verimlilik ayarı geliyor,"Hazine ve Maliye Bakanı Mehmet Şimşek, tasarruf tedbirlerine ilişkin Cumhurbaşkanı Genelgesi'yle Bakanlığa bağlı malmüdürlüklerinin yeniden yapılandırılması talimatını verdiğini belirterek, ""İlk aşamada 100, ikinci aşamada da 200 olmak üzere 300 malmüdürlüğünün kapatılması sağlanacak"" dedi."
Ekonomi,Ilısu Barajı'ndan ülke ekonomisine 31 milyar liralık katkı,"Elektrik üretimine 19 Mayıs 2020'de başlayan Ilısu Prof. Dr. Veysel Eroğlu Barajı ve Hidroelektrik Santrali (HES), aradan geçen 4 yılda toplam 9,7 milyar kilovatsaat elektrik üreterek ülke ekonomisine 31 milyar lira katkı sağladı."
Ekonomi,13. Uluslararası Ev ve Mutfak Eşyaları Marka Zirvesi Antalya'da başladı,"Züccaciye sektöründeki üreticiler ile yabancı alıcıları bir araya getiren 13. Uluslararası Ev ve Mutfak Eşyaları Üretici ve Marka Zirvesi, Antalya'da başladı."
Ekonomi,Akkuyu NGS'nin birinci ünitesinde başlatma çalışmaları sürüyor,"Akkuyu Nükleer AŞ İnşaat ve Üretim Organizasyonu Direktörü Denis Sezemin, ""(Birinci ünite) Şu an bütün ekipmanların, sistemlerin başlatma ve ayarlama çalışmaları ile testlerini yapıyoruz"" dedi."
Ekonomi,Kamu ihalelerine yönelik düzenleme,"Kamu İhale Kurumu, mal alımı, yapım işleri, hizmet alımı ve danışmanlık hizmet alımı ihaleleriyle ilgili düzenlemeye gitti."
Ekonomi,Cumhurbaşkanı Yardımcısı Yılmaz: Türk Yatırım Fonunun başlangıç sermayesi 500 milyon dolar,"Cumhurbaşkanı Yardımcısı Cevdet Yılmaz, Türk Yatırım Fonunun (TYF) eşit sermaye katkısı ve eşit oy ilkesiyle kurulduğunu söyleyerek ""Fonun başlangıç sermayesini 500 milyon dolar olarak belirledik."" dedi."
Ekonomi,"Mayıs ayı ""Evde Bakım Yardımı"" hesaplara yatırıldı","Evlerinde bakılan tam bağımlı vatandaşlara ve ailelerine ekonomik destek sağlamak amacıyla bu ay 4,2 milyar lira Evde Bakım Yardımı hak sahiplerinin hesaplarına yatırıldı."
Ekonomi,4 yılda 80 bin işletme ve 500 bin ürün denetlendi,"Ticaret Bakanı Ömer Bolat, Covid-19 salgınının başlangıcından 26 Nisan'a kadar ki 4 yıllık sürede yaklaşık 80 bin işletme ve 500 bin ürünün denetlendiğini bildirdi."
Ekonomi,Plastik sektörü NPE 2024 fuarında Türkiye'yi temsil etti,"Plastik sektöründe dünyanın en önemli üç fuarından biri olma özelliği taşıyan, Amerika Birleşik Devletleri'nde gerçekleştirilen The Plastics Show 2024 (NPE) fuarına Türkiye’den 34 firma katıldı."
Ekonomi,TCMB faiz kararını perşembe günü açıklayacak,Merkez Bankası Para Politikası Kurulu faiz kararını 23 Mayıs Perşembe günü açıklayacak. Banka bir önceki toplantıda politika faizini yüzde 50 seviyesinde sabit tutmuştu.
Ekonomi,Cevdet Yılmaz: Kamuya eleman alınmayacak diye bir şey söz konusu değil,"Cumhurbaşkanı Yardımcısı Cevdet Yılmaz, kamuda tasarruf tedbirleriyle ilgili ""'Kamuya eleman alınmayacak' diye bir şey söz konusu değil. Emekli sayısı, vefat edenler, istifa vesaire bütün bunların toplamı kadar, ne kadar eksildiyse o kadar yine istihdam edilebilecek"" dedi."
Ekonomi,Çiftçilere 72 milyon 554 bin lira tarımsal destekleme ödemesi yapılacak,"Tarım ve Orman Bakanlığı, 72 milyon 554 bin liralık tarımsal destekleme ödemesinin çiftçilerin hesaplarına aktarılacağını açıkladı."
Ekonomi,Borsa haftayı rekorla kapattı,"Borsa İstanbul'da BIST 100 endeksi, yüzde 3,14 değer kazancıyla günü 10.643,58 puandan tamamlayarak tüm zamanların en yüksek günlük ve haftalık kapanışını gerçekleştirirken, gördüğü en yüksek seviye rekorunu 10.652,28 puana taşıdı."
Ekonomi,"ÇAYKUR, tomurcuk çayın fiyatını belirledi","ÇAYKUR, beyaz çay üretiminin hammaddesi olan tomurcuk çayın kilogram fiyatını 4 bin lira olarak belirledi."
Ekonomi,Kripto para düzenlemesi TBMM'ye sunuldu: İşte merak edilenler...,"AK Parti milletvekillerinin imzasıyla dün Meclis Başkanlığına sunulan Sermaye Piyasası Kanununda Değişiklikler Yapılmasına Dair Kanun Teklifi, kripto paralara ilişkin ilk yasal düzenleme olma özelliğini taşıyor."
Ekonomi,Borsa rekor tazeledi,"Borsa İstanbul'da BIST 100 endeksi, günün ilk yarısında 10.557,98 puanla rekor seviyeyi gördü."
Ekonomi,Güneş ve rüzgardan elektrik üretiminde rekor,"Enerji ve Tabii Kaynaklar Bakanı Alparslan Bayraktar, nisanda güneş ve rüzgar enerjisi kaynaklı elektrik üretiminin rekor kırdığını açıkladı."
Ekonomi,Güven endekslerinde pozitif seyir ekonomide umutları artırdı,"Güven endekslerinde yılın başından bu yana görülen artış eğilimi, ekonomide gelecek döneme ilişkin olumlu beklentileri artırdı."
Ekonomi,Bakan Şimşek: Enflasyon hedefimize ulaşmakta kararlıyız,"Hazine ve Maliye Bakanı Mehmet Şimşek, ""Dezenflasyon sürecinin başlamasıyla beklentiler hedefimize daha hızlı yakınsayacaktır. Hedefimize ulaşmakta kararlıyız"" dedi."
Ekonomi,"Genç kadın çiftçi sayısı 10 yılda 4,5 katına çıktı","Çiftçi Kayıt Sistemi'ndeki 40 yaş ve altındaki kadın çiftçi sayısı son 10 yılda 4,5 katına çıkarak 9 bin 256'dan 41 bin 370'e çıktı."
Ekonomi,Cumhurbaşkanlığı Yatırım Ofisi teknoloji startup'larıyla Paris'e çıkarma yapacak,"Cumhurbaşkanlığı Yatırım Ofisi Başkanı Burak Dağlıoğlu, ""Invest in Türkiye"" markası altında ""Türkiye: Sizin Dayanıklı Ortağınız"" mottosuyla VivaTech 2024 Uluslararası Startup ve Teknoloji Fuarı'na katılacaklarını söyledi."
Ekonomi,TCMB'nin mayıs ayı Piyasa Katılımcıları Anketi yayınlandı,"Türkiye Cumhuriyet Merkez Bankası Piyasa Katılımcıları Anketi'ne göre, Tüketici Fiyat Endeksi'nde yıl sonu artış beklentisi yüzde 43,64 oldu. Politika faizine ilişkin cari ay ve 3 ay sonrası için beklenti ise yüzde 50 oldu."
Ekonomi,"Elektrikli otomobiller ""bakım ve satın alma maliyeti"" konusunda da rekabet ediyor","Elektrikli otomobiller, benzinli ve dizel otomobillere kıyasla yaklaşık yüzde 50 daha uygun toplam maliyet avantajı sunuyor."
Ekonomi,Kısa vadeli dış borç stoku martta arttı,"Kısa vadeli dış borç stoku, martta 2023 yıl sonuna kıyasla yüzde 0,1 artışla 175,4 milyar dolar oldu."
Ekonomi,Küresel piyasalar Fed açıklamalarıyla karışık seyir izliyor,"Küresel piyasalar, ABD Merkez Bankası yetkililerinin temkinli duruşlarını korumaya devam etmesi ve açıklanan verilerden alınan sinyallerle karışık bir seyir izliyor."
Ekonomi,Tasarruf tedbirleriyle ilgili Cumhurbaşkanlığı Genelgesi Resmi Gazete'de,Tasarruf tedbirleriyle ilgili Cumhurbaşkanlığı Genelgesi Resmi Gazete'de yayımlanarak yürürlüğe girdi.
Ekonomi,Yılmaz: Rezervlerimizdeki artış dezenflasyon sürecine önemli bir katkı sağlayacaktır,"Cumhurbaşkanı Yardımcısı Yılmaz, ""Rezervlerimizdeki artış ve artan yabancı sermaye girişleri, tesis etmekte kararlı olduğumuz dezenflasyon sürecine önemli bir katkı sağlayacaktır. Kararlılıkla uyguladığımız programımızın etkilerini hem reel sektörde hem finansal piyasalarda görmeye devam edeceğiz"" açıklamasını yaptı."
Ekonomi,Borsa günü yükselişle tamamladı,"Borsa İstanbul'da BIST 100 endeksi, günü yüzde 1,59 değer kazanarak 10.319,96 puandan tamamladı."
Ekonomi,Türkiye ile Gürcistan arasında 'Enerji Alanında İşbirliği Mutabakat Zaptı' imzalandı,Cumhurbaşkanı Erdoğan ve Gürcistan Başbakanı İrakli Kobakhidze'nin huzurunda iki ülke arasında enerji alanında mutabakat zaptı imzalandı.
Ekonomi,Türkiye'nin risk primi 268 baz puana geriledi,"Risk primini gösteren CDS, geçen yıl mayıs ayına göre 435 baz puan azalarak 2020 yılı şubat ayından sonraki en düşük seviyesi olan 268 baz puana geriledi. Bakan Şimşek, ""Programımızın olumlu sonuçları ve artan güven ile güçlenen finansal istikrar dezenflasyona önemli katkı sağlayacak"" dedi."
